user_id	last_day_login_count	total_login_count	last_day_online_time	register_ts	total_days_from_register	total_active_days	daily_average_login_count	first_day_login_count	3_days_login_count	7_days_login_count	30_days_login_count	3_days_active	7_days_active	30_days_active	day_3_average_login_count	day_7_average_login_count	day_30_average_login_count	resource_total_number	total_online_time	daily_average_online_time	first_day_online_time	day_3_average_online_time	day_7_average_online_time	day_30_average_online_time	server_id	player_name	power	citylevel	herolevel	lastlogintime	gold	food	wood	oil	steel	cash	total_payment_amount	total_payment_count	total_paid_days	average_payment	average_payment_per_day	first_payment_timestamp	first_payment_amount	first_payment_package	first_payment_from_register	first_payment_activedays_from_register	last_payment_timestamp	last_payment_amount	last_payment_package	last_payment_from_register	last_payment_activedays_from_register	payment_frequency	gold_add_number	gold_remove_number	item_add_number	item_remove_number	troop_produce_number	client_build_count	client_tech_count	client_troop_count	client_trap_count	troop_send_count	troop_batter_number	client_troop_send_count	client_everyday_quest_count	client_allliance_quest_count	client_vip_quest_count	client_random_count	client_event_count	add_gold_alli_number	add_gold_iap_number	add_gold_item_number	add_gold_compensation_number	last_day_payment_amount	last_day_payment_count	createtime
5261552	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0			0.666666666667	396419.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	General Stefan Todt	12113.0	4.0	11.0	2016-02-15 00:00:00	250.0	99083.0	90373.0	118510.0	77453.0	11000.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5248425	1.0	2.0	15.0			2.0	1.0	0.0	5.0	25.0	356.0	3.0	7.0	30.0	1.66666666667	3.57142857143	11.8666666667	4073359.0	35.0	17.5	20.0	26.6666666667	61.4285714286	257.833333333	5.0	Ghostwriter	1667105.0	14.0	41.0	2016-03-02 00:00:00	16382.0	467812.0	814324.0	1140485.0	1300032.0	350706.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		2600.0	0.0	9.0	17.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	2.0	0.0	0.0	0.0	2600.0	0.0	0.0	0.0	
5256619	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0			1.0	129600.0	0.0	0.0	0.0	0.0	0.0	20.0	5.0	Player15256619	1225.0	1.0	1.0	2016-02-21 00:00:00	200.0	37500.0	24000.0	25000.0	23000.0	20100.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5264813	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0			1.0	260041.0	0.0	0.0	0.0	0.0	0.0	15.0	5.0	Alexia	9677.0	4.0	11.0	2016-02-03 00:00:00	350.0	67500.0	27500.0	27500.0	113538.0	24003.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5248430	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0			1.0	157434.0	0.0	0.0	0.0	0.0	0.0	10.0	5.0	Tumi	740.0	3.0	4.0	2016-02-23 00:00:00	155.0	62500.0	22500.0	24439.0	23495.0	24500.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5248440	4.0	9.0	125.0			2.0	4.5	0.0	15.0	29.0	173.0	3.0	7.0	30.0	5.0	4.14285714286	5.76666666667	7727074.0	380.0	190.0	255.0	205.0	154.285714286	196.5	5.0	Bam Bam	4696751.0	16.0	43.0	2016-03-02 00:00:00	179.0	0.0	2515098.0	1105811.0	1407122.0	2699043.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		1860.0	5668.0	181.0	109.0	6778.0	2.0	0.0	8.0	0.0	26.0	0.0	13.0	36.0	21.0	6.0	9.0	3.0	0.0	0.0	1860.0	0.0	0.0	0.0	
5256636	2.0	2.0	5.0			2.0	1.0	0.0	7.0	21.0	104.0	3.0	7.0	30.0	2.33333333333	3.0	3.46666666667	1886128.0	165.0	82.5	160.0	151.666666667	154.285714286	154.166666667	5.0	Grisslino	798863.0	11.0	33.0	2016-03-01 00:00:00	6386.0	356057.0	456814.0	422157.0	379100.0	272000.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	21.0	33.0	5374.0	7.0	0.0	2.0	1.0	12.0	0.0	9.0	16.0	4.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5257461	0.0	0.0	0.0			2.0	0.0	0.0	1.0	1.0	30.0	1.0	2.0	21.0	1.0	0.5	1.42857142857	1378904.0	0.0	0.0	0.0	10.0	15.0	51.4285714286	5.0	Aurelius amanis	409833.0	10.0	30.0	2016-02-28 00:00:00	20.0	113505.0	342300.0	219800.0	462396.0	240903.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5248448	29.0	43.0	625.0			2.0	21.5	0.0	58.0	166.0	377.0	3.0	7.0	30.0	19.3333333333	23.7142857143	12.5666666667	19888122.0	1195.0	597.5	570.0	521.666666667	617.857142857	341.333333333	5.0	Final Destination	8992507.0	16.0	46.0	2016-03-02 00:00:00	39045.0	5789483.0	5533267.0	3262713.0	2655820.0	2646839.0	94.96	4.0	2.0	23.74	47.48	2016-03-01 12:08:57	4.99	2.0	0.0	0.0	2016-03-02 15:39:20	19.99	8.0		0.0		68760.0	633590.0	2657.0	1217.0	40240.0	42.0	7.0	12.0	0.0	130.0	10.0	70.0	63.0	84.0	43.0	60.0	15.0	0.0	16500.0	52260.0	0.0	39.98	2.0	
5248449	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0			1.0	290147.0	0.0	0.0	0.0	0.0	0.0	30.0	5.0	Abi	3485.0	4.0	5.0	2016-02-13 00:00:00	20.0	58301.0	71065.0	72304.0	72640.0	15837.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5248450	0.0	0.0	0.0			2.0	0.0	0.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	0.5	0.5	258365.0	0.0	0.0	0.0	10.0	10.0	10.0	5.0	Player15248450	1931.0	2.0	3.0	2016-02-28 00:00:00	200.0	83000.0	54350.0	50434.0	48181.0	22400.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5256645	1.0	4.0	170.0			2.0	2.0	0.0	5.0	15.0	212.0	3.0	6.0	29.0	1.66666666667	2.5	7.31034482759	1415890.0	495.0	247.5	325.0	203.333333333	196.666666667	264.655172414	5.0	Toni86	1513568.0	13.0	39.0	2016-03-02 00:00:00	15749.0	343048.0	120855.0	73818.0	165694.0	712475.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	244368.0	62.0	80.0	7894.0	9.0	0.0	0.0	0.0	42.0	0.0	19.0	17.0	14.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5248479	10.0	15.0	300.0			2.0	7.5	0.0	33.0	87.0	379.0	3.0	7.0	30.0	11.0	12.4285714286	12.6333333333	13493483.0	515.0	257.5	215.0	371.666666667	400.714285714	539.5	5.0	SERG	4790980.0	15.0	45.0	2016-03-02 00:00:00	10368.0	1371826.0	3386457.0	3242202.0	3174615.0	2318383.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		2300.0	116390.0	3129.0	3354.0	11871.0	6.0	0.0	2.0	0.0	38.0	0.0	33.0	90.0	35.0	15.0	23.0	4.0	0.0	0.0	2300.0	0.0	0.0	0.0	
5256673	8.0	17.0	220.0			2.0	8.5	0.0	32.0	81.0	212.0	3.0	7.0	30.0	10.6666666667	11.5714285714	7.06666666667	5975962.0	480.0	240.0	260.0	293.333333333	350.0	347.833333333	5.0	casper	5506912.0	17.0	43.0	2016-03-02 00:00:00	11108.0	0.0	1498466.0	1985228.0	1244736.0	1247532.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		5640.0	144437.0	190.0	151.0	6150.0	15.0	1.0	3.0	1.0	9.0	0.0	17.0	19.0	16.0	1.0	16.0	10.0	0.0	0.0	5640.0	0.0	0.0	0.0	
5264873	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	8.0	1.0	1.0	7.0	0.0	0.0	1.14285714286	1281360.0	0.0	0.0	0.0	10.0	10.0	40.0	5.0	Corn71	26257.0	6.0	14.0	2016-02-10 00:00:00	0.0	155609.0	172328.0	201535.0	512763.0	239125.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5264879	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0			0.333333333333	643508.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	Zapper	17366.0	5.0	12.0	2016-02-08 00:00:00	20.0	115148.0	181211.0	90720.0	214445.0	41984.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5256688	1.0	4.0	10.0			2.0	2.0	0.0	8.0	26.0	68.0	3.0	7.0	29.0	2.66666666667	3.71428571429	2.34482758621	1107981.0	75.0	37.5	65.0	51.6666666667	76.4285714286	60.0	5.0	Talman	536432.0	10.0	32.0	2016-03-02 00:00:00	0.0	36006.0	363103.0	307146.0	268330.0	133396.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		2900.0	3810.0	293.0	110.0	660.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	2900.0	0.0	0.0	0.0	
5248497	0.0	0.0	0.0			2.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	158475.0	0.0	0.0	0.0	15.0	15.0	15.0	5.0	Player15248497	1370.0	2.0	1.0	2016-02-29 00:00:00	200.0	62500.0	23177.0	25095.0	23403.0	24300.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5248501	3.0	6.0	75.0			2.0	3.0	0.0	13.0	28.0	159.0	3.0	7.0	30.0	4.33333333333	4.0	5.3	11340505.0	185.0	92.5	110.0	115.0	106.428571429	142.666666667	5.0	Tize	1781339.0	15.0	41.0	2016-03-02 00:00:00	12949.0	2547051.0	1792195.0	2905223.0	2468605.0	1627431.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		2460.0	0.0	78.0	72.0	0.0	2.0	0.0	0.0	0.0	25.0	0.0	10.0	5.0	4.0	0.0	7.0	0.0	0.0	0.0	2460.0	0.0	0.0	0.0	
5264888	0.0	0.0	0.0			2.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0		1.0	1.0	162266.0	0.0	0.0	0.0	0.0	15.0	15.0	5.0	Player15264888	880.0	3.0	4.0	2016-02-24 00:00:00	300.0	67500.0	22500.0	22500.0	22666.0	27100.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5256702	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0			0.333333333333	895494.0	0.0	0.0	0.0	0.0	0.0	11.6666666667	5.0	Wwwwww	47577.0	5.0	12.0	2016-02-05 00:00:00	4460.0	75000.0	114054.0	310432.0	102012.0	293996.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5264896	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0			2.0	1200158.0	0.0	0.0	0.0	0.0	0.0	30.0	5.0	COM	45929.0	6.0	14.0	2016-02-03 00:00:00	0.0	100580.0	261736.0	291569.0	252387.0	293886.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5266254	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0			0.5	998971.0	0.0	0.0	0.0	0.0	0.0	26.25	5.0	Reno82	163537.0	8.0	23.0	2016-02-04 00:00:00	360.0	685.0	382000.0	382000.0	234000.0	286.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5264903	7.0	10.0	180.0			2.0	5.0	0.0	12.0	31.0	69.0	3.0	7.0	15.0	4.0	4.42857142857	4.6	4820082.0	300.0	150.0	120.0	111.666666667	112.142857143	163.0	5.0	SkyPeacock9	140470.0	10.0	24.0	2016-03-02 00:00:00	150.0	1760242.0	713839.0	724468.0	700486.0	921047.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		4400.0	9750.0	77.0	81.0	1150.0	30.0	2.0	1.0	0.0	0.0	0.0	11.0	21.0	0.0	7.0	21.0	9.0	0.0	0.0	4400.0	0.0	0.0	0.0	
5264907	3.0	7.0	540.0			2.0	3.5	0.0	11.0	49.0	377.0	3.0	7.0	30.0	3.66666666667	7.0	12.5666666667	17847744.0	940.0	470.0	400.0	493.333333333	568.571428571	680.0	5.0	Arminius	5556960.0	17.0	45.0	2016-03-02 00:00:00	23445.0	4151950.0	3226883.0	3748945.0	1701720.0	5018246.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		3420.0	164990.0	433.0	280.0	10285.0	6.0	1.0	3.0	2.0	129.0	0.0	59.0	56.0	40.0	23.0	48.0	1.0	0.0	0.0	3420.0	0.0	0.0	0.0	
5248524	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0			0.5	157635.0	0.0	0.0	0.0	0.0	0.0	7.5	5.0	Player15248524	330.0	2.0	1.0	2016-02-10 00:00:00	200.0	62500.0	24177.0	25095.0	24163.0	21700.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5256717	0.0	0.0	95.0			1.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	11.0	0.0	0.0	0.0	1825872.0	95.0	95.0	95.0	52.5	30.0	19.0909090909	5.0	Prien	416068.0	11.0	32.0	2016-01-28 00:00:00	2257.0	495000.0	322000.0	450000.0	558837.0	35.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5264915	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	5.0	1.0	1.0	9.0	0.0	0.0	0.555555555556	2129187.0	0.0	0.0	0.0	10.0	10.0	9.44444444444	5.0	Lac	147097.0	8.0	23.0	2016-02-10 00:00:00	615.0	825000.0	397089.0	353098.0	400000.0	154000.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5256743	2.0	5.0	55.0			2.0	2.5	0.0	6.0	16.0	200.0	3.0	7.0	29.0	2.0	2.28571428571	6.89655172414	107799519.0	80.0	40.0	25.0	48.3333333333	48.5714285714	103.103448276	5.0	Token	585339.0	12.0	34.0	2016-03-01 00:00:00	3197.0	42142366.0	13114341.0	22869890.0	15542339.0	14130583.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		3230.0	1797.0	119.0	90.0	0.0	4.0	0.0	0.0	0.0	42.0	0.0	20.0	3.0	4.0	0.0	4.0	0.0	0.0	0.0	3230.0	0.0	0.0	0.0	
5267036	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	9.0			1.0	1388130.0	0.0	0.0	0.0	0.0	0.0	24.4444444444	5.0	BlackJack54	61587.0	9.0	16.0	2016-02-19 00:00:00	100.0	335824.0	316409.0	323008.0	406610.0	6279.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5248554	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0			0.5	578364.0	0.0	0.0	0.0	0.0	0.0	20.0	5.0	Player15248554	8745.0	3.0	7.0	2016-02-21 00:00:00	300.0	171489.0	124081.0	130369.0	117125.0	35300.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5248558	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0			1.0	321087.0	0.0	0.0	0.0	0.0	0.0	20.0	5.0	Player15248558	1223.0	1.0	1.0	2016-02-05 00:00:00	40.0	211390.0	39583.0	26380.0	23634.0	20100.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5248561	0.0	0.0	5.0			2.0	0.0	0.0	0.0	0.0	19.0	3.0	5.0	22.0	0.0	0.0	0.863636363636	1961585.0	10.0	5.0	5.0	8.33333333333	10.0	26.5909090909	5.0	Godfather	697031.0	12.0	35.0	2016-02-17 00:00:00	14279.0	890568.0	348000.0	396000.0	297000.0	30017.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5264946	0.0	0.0	0.0			2.0	0.0	0.0	0.0	7.0	201.0	1.0	4.0	27.0	0.0	1.75	7.44444444444	1671572.0	0.0	0.0	0.0	10.0	46.25	158.518518519	5.0	Gramps	550685.0	11.0	34.0	2016-02-25 00:00:00	7363.0	448316.0	372857.0	310495.0	451712.0	88192.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5248569	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	5.0	0.0	0.0	0.4	1571832.0	0.0	0.0	0.0	10.0	10.0	28.0	5.0	Mikolas	153940.0	8.0	24.0	2016-02-02 00:00:00	6423.0	285000.0	278832.0	450000.0	450000.0	108000.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5342908	16.0	30.0	385.0			2.0	15.0	0.0	42.0	94.0	281.0	3.0	7.0	24.0	14.0	13.4285714286	11.7083333333	3530326.0	655.0	327.5	270.0	315.0	355.714285714	355.208333333	5.0	FyrmanTb	1196773.0	12.0	37.0	2016-03-02 00:00:00	8117.0	714077.0	928721.0	617954.0	560220.0	709354.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		3700.0	7404.0	154.0	102.0	9229.0	5.0	3.0	4.0	3.0	34.0	0.0	20.0	24.0	22.0	21.0	31.0	5.0	0.0	0.0	3700.0	0.0	0.0	0.0	
5264964	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	65.0	1.0	1.0	17.0	0.0	0.0	3.82352941176	3432500.0	0.0	0.0	0.0	10.0	10.0	330.882352941	5.0	Thwix	729684.0	13.0	35.0	2016-02-10 00:00:00	2924.0	1070000.0	804000.0	650000.0	688500.0	220000.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5264966	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0			1.0	142196.0	0.0	0.0	0.0	0.0	0.0	10.0	5.0	Player15264966	1228.0	1.0	1.0	2016-02-08 00:00:00	200.0	62500.0	19898.0	19900.0	19898.0	20000.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5248592	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	2.0			3.5	629519.0	0.0	0.0	0.0	0.0	0.0	107.5	5.0	Lookyn555	11176.0	5.0	11.0	2016-02-07 00:00:00	150.0	140379.0	146183.0	121847.0	121595.0	99515.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5248593	0.0	0.0	0.0			2.0	0.0	0.0	0.0	1.0	1.0	1.0	3.0	3.0	0.0	0.333333333333	0.333333333333	676793.0	0.0	0.0	0.0	10.0	6.66666666667	6.66666666667	5.0	Player15248593	11139.0	5.0	10.0	2016-02-25 00:00:00	150.0	143825.0	116433.0	144171.0	129842.0	142522.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5256786	0.0	0.0	0.0			2.0	0.0	0.0	0.0	1.0	2.0	1.0	2.0	4.0	0.0	0.5	0.5	837000.0	0.0	0.0	0.0	10.0	10.0	8.75	5.0	Timothy	93377.0	7.0	15.0	2016-02-27 00:00:00	3950.0	195000.0	252000.0	156000.0	99000.0	135000.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5264982	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0			1.0	3405091.0	0.0	0.0	0.0	0.0	0.0	25.0	5.0	Steff	25610.0	6.0	13.0	2016-02-02 00:00:00	85.0	1030979.0	646657.0	650021.0	747887.0	329547.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5256796	0.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	3.0	0.0	0.0	0.333333333333	920196.0	0.0	0.0	0.0	10.0	12.5	31.6666666667	5.0	MIGHTY SONS	22788.0	5.0	9.0	2016-02-12 00:00:00	0.0	250000.0	229988.0	238796.0	198809.0	2603.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5248605	6.0	10.0	190.0			2.0	5.0	0.0	17.0	37.0	149.0	3.0	7.0	29.0	5.66666666667	5.28571428571	5.13793103448	27912721.0	410.0	205.0	220.0	251.666666667	242.142857143	230.862068966	5.0	RedDragon	10762840.0	18.0	46.0	2016-03-02 00:00:00	4977.0	0.0	7222054.0	6799109.0	6891389.0	7000169.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		2600.0	13731.0	208.0	210.0	16416.0	3.0	0.0	5.0	2.0	22.0	0.0	22.0	45.0	35.0	10.0	12.0	12.0	0.0	0.0	2600.0	0.0	0.0	0.0	
5248616	1.0	2.0	20.0			2.0	1.0	0.0	4.0	7.0	27.0	3.0	5.0	16.0	1.33333333333	1.4	1.6875	1341611.0	55.0	27.5	35.0	30.0	29.0	35.0	5.0	Subcomander	86750.0	8.0	18.0	2016-03-02 00:00:00	0.0	234731.0	196849.0	405169.0	219245.0	285617.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	15.0	18.0	1815.0	15.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
